Veľká Bara,076 32,48.4256,21.7161
Karlov Dvor,076 33,48.401,21.6672
Ladmovce,076 34,48.4137,21.7805
Pavlovo,076 35,48.439,21.8365
Veľký Kamenec,076 36,48.3616,21.8059
Svinice,076 37,48.4571,21.8822
Biel,076 41,48.4089,22.0591
Kolónia,076 42,48.3954,22.0972
Čierna nad Tisou,076 43,48.417,22.0887
Pribeník,076 51,48.3929,22.003
Veľký Horeš,076 52,48.3846,21.909
Boľ,076 53,48.4728,21.9445
Bačkov,076 61,48.7399,21.6232
Parchovany,076 62,48.7522,21.716
Zemplínska Teplica,076 64,48.6466,21.5721
Čerhov,076 81,48.4633,21.6471
Veľká Tŕňa,076 82,48.469,21.6787
Vojka,076 83,48.4615,21.9153
Kapoňa,076 84,48.4622,22.0515
Kráľovský Chlmec,077 01,48.4234,21.9794
Zbehňov,078 01,48.6895,21.6297
Košice,040 12,48.7139,21.2581
Košice,040 22,48.7139,21.2581
Košice,040 23,48.7139,21.2581
Spišská Nová Ves,052 05,48.9446,20.5615
Madérét,930 28,47.9045,17.8857
Veľký Harčáš,945 01,47.754,18.1567
Pavel,945 04,47.7667,18.0167
Kameničná,946 01,47.8189,18.0386
Čalovec,946 02,47.8171,17.9877
Částa,946 03,47.933,17.9831
Horná Zlatná,946 12,47.7833,17.95
Okoličná na Ostrove,946 13,47.8038,17.9209
Lipové,946 14,47.8415,17.8542
Tôň,946 15,47.8044,17.8375
Bodza,946 16,47.8364,17.8292
Brestovec,946 17,47.8634,17.8228
Krížový Dvor,946 19,47.7664,17.7952
Okánikovo,946 21,47.7833,17.8833
Chotín,946 31,47.8071,18.2269
Krátke Kesy,946 32,47.787,18.2718
Modrany,946 33,47.8236,18.352
Mikulášov Sad,946 34,47.846,18.4351
Búč,946 35,47.8076,18.4466
Kravany nad Dunajom,946 36,47.7633,18.4832
Moča,946 37,47.761,18.4079
Virt,946 38,47.7526,18.3212
Iža,946 39,47.752,18.2276
Nesvady,946 51,47.9282,18.1268
Imeľ,946 52,47.904,18.1417
Bajč,946 54,47.9262,18.2074
Pribeta,946 55,47.8998,18.315
Dulovce,946 56,47.8692,18.2728
Svätý Peter,946 57,47.8415,18.2541
Martovce,947 01,47.855,18.1245
Nová Trstená,947 03,47.8887,18.2485
Krškany,934 01,48.2135,18.6753
Žemberovce,935 02,48.2667,18.75
Kmeťovce,935 03,48.262,18.7059
Devičany,935 04,48.3225,18.7054
Pukanec,935 05,48.3311,18.752
Jabloňovce,935 06,48.2923,18.7339
Lipník,935 21,48.2778,18.5282
Kozárovce,935 22,48.2719,18.5881
Rybník,935 23,48.2925,18.5621
Čajkov,935 24,48.2896,18.6006
Opatová,935 25,48.2842,18.6509
Starý Tekov,935 26,48.2447,18.5367
Podlužany,935 27,48.2544,18.606
Hronské Kľačany,935 29,48.2401,18.5697
Dolná Seč,935 31,48.1763,18.564
Kalná,935 32,48.1978,18.5198
Marušová,935 33,48.2358,18.5221
Dolný Ďur,935 34,48.2111,18.4647
Iňa,935 35,48.1698,18.4215
Beša,935 36,48.1434,18.4008
Horný Pial,935 37,48.1554,18.4504
Lok,935 38,48.1836,18.4606
Mochovce - elektráreň,935 39,48.1869,18.4739
Tekovské Lužany,935 41,48.0986,18.5379
Bajka,935 51,48.1506,18.5179
Veselá,935 52,48.1041,18.6353
Zbrojníky,935 55,48.1155,18.7041
Starý Hrádok,935 56,48.1508,18.6386
Jur nad Hronom,935 57,48.1267,18.6296
Domaša,935 61,48.0063,18.659
Pohronský Ruskov,935 62,47.9736,18.6563
Čata,935 63,47.9536,18.6515
Keť,935 64,47.9667,18.5667
Veľké Ludince,935 65,47.9627,18.5114
Farná,935 66,48.0058,18.5112
Málaš,935 67,48.0529,18.5268
Čaka,935 68,48.0393,18.4689
Plavé Vozokany,935 69,48.0709,18.4658
Šalov,935 71,48.0031,18.7069
Pastovce,935 74,47.9673,18.7574
Lontov,935 75,48.0421,18.7774
Nový Dvor,935 77,48.089,18.86
Veľké Turovce,935 81,48.1118,18.9455
Ipeľské Úľany,935 82,48.1254,19.0499
Slatina,935 84,48.1212,18.8914
Demandice,935 85,48.1256,18.7831
Hontianske Trsťany,935 86,48.1314,18.8698
Santovka,935 87,48.157,18.7672
Hrkovce,936 01,48.0884,18.9027
Sikenica,937 01,48.0489,18.6691
Čermáň,949 01,48.3147,18.0527
Horné Krškany,949 05,48.2842,18.0887
Janíkovce,949 07,48.2846,18.1386
Klokočina,949 11,48.3019,18.0725
Nitrian.Hrnčiarovce,951 01,48.2686,18.1968
Hosťová,951 02,48.3377,18.2045
Čeľadice,951 03,48.3292,18.239
Veľký Lapáš,951 04,48.291,18.181
Veľký Cetín,951 05,48.2203,18.1909
Vinodol,951 06,48.1849,18.2073
Malý Cetín,951 07,48.2397,18.1769
Golianovo,951 08,48.2719,18.1919
Ivanka pri Nitre,951 12,48.243,18.1162
Veľká Ves,951 13,48.2187,18.1442
Bačala,951 15,48.1833,18.0
Svätoplukovo,951 16,48.2282,18.0558
Cabaj - Čápor,951 17,48.2445,18.029
Rišňovce,951 21,48.3686,17.8933
Alekšince,951 22,48.3664,17.9479
Lukáčovce,951 23,48.3955,17.9378
Ceroviny,951 24,48.4336,17.9822
Suľany,951 25,48.4429,18.0259
Šurianky,951 26,48.4219,18.0231
Báb,951 34,48.3099,17.8666
Veľké Zálužie,951 35,48.3084,17.9387
Lehota,951 36,48.3116,17.9895
Rumanová,951 37,48.3297,17.8715
Lužianky,951 41,48.3491,18.029
Andač,951 42,48.3748,17.975
Jelšovce,951 43,48.3823,18.0579
Opatovce - Výčapy,951 44,48.4115,18.0822
Lefantovce,951 45,48.4245,18.1342
Podhorany,951 46,48.386,18.1183
Jarok,951 48,48.2754,17.9591
Nová Ves nad Žitavou,951 51,48.2903,18.3231
Babindol,951 53,48.2892,18.2381
Veľké Chyndice,951 54,48.2908,18.2881
Čifáre,951 61,48.2324,18.3916
Jelenec,951 73,48.3784,18.2235
Žirany,951 74,48.3777,18.1751
Kolíňany,951 78,48.3606,18.1969
Lúčnica nad Žitavou,951 88,48.2093,18.2835
Žitavce,952 01,48.2022,18.3008
Nový Gúg,940 02,47.9854,18.1619
Bánov,941 01,48.0466,18.1881
Ondrochov,941 02,48.1257,18.1824
Úľany nad Žitavou,941 03,48.1059,18.237
Mojzesovo,941 04,48.1333,18.2333
Černík,941 05,48.1522,18.2261
Komjatice,941 06,48.157,18.1703
Veľký Kýr,941 07,48.1825,18.1573
Kendereš,94110,48.1333,17.9833
Jatov,941 10,48.1207,18.0519
Čiky,941 11,48.0667,18.1
Komoča,941 21,47.9487,18.0203
Zemné,941 22,47.9836,17.9949
Andovce,941 23,47.9934,18.1051
Dvory nad Žitavou,941 31,47.9895,18.2672
Čechy,941 32,48.0352,18.3733
Kolta,941 33,48.0174,18.4124
Jasová,941 34,47.989,18.3971
Dvor Mikuláš,941 35,47.9581,18.4119
Rúbaň,941 36,47.9302,18.4001
Strekov,941 37,47.9042,18.4165
Bešeňov,941 41,48.0453,18.2642
Veľké Lovce,941 42,48.0623,18.3385
Dolný Ohaj,941 43,48.0821,18.253
Vlkas,941 44,48.1274,18.2778
Veľká Maňa,941 45,48.1557,18.2891
Trávnica,941 46,48.1397,18.3391
Radava,941 47,48.0942,18.3037
Belek,941 48,48.1041,18.3545
Bardoňovo,941 49,48.1087,18.422
Dedinka,941 50,48.0656,18.4224
Pozba,941 51,48.115,18.3869
Kmeťovo,941 62,48.1675,18.2798
Nitriansky Hrádok,942 01,48.0708,18.2052
Obid,943 04,47.778,18.6471
Gbelce,943 42,47.8519,18.5128
Jurský Chlm,943 52,47.8552,18.5599
Belá,943 53,47.8323,18.5988
Svodín,943 54,47.9105,18.4997
Bruty,943 55,47.9232,18.5797
Kolónia,943 56,47.9224,18.6416
Kamenín,943 57,47.8884,18.6431
Kamenný Most,943 58,47.8512,18.6564
Pavlová,943 59,47.901,18.6736
Nána,943 60,47.8136,18.6965
Malé Kosihy,943 61,47.9255,18.7501
Leľa,943 65,47.8588,18.7727
Horný Jatov,925 71,48.1544,17.9607
Selice,925 72,48.0958,17.9643
Diakovce,925 81,48.1345,17.8487
Tešedíkovo,925 82,48.1061,17.8519
Žihárec,925 83,48.0723,17.8867
