Višňová,262 61,49.7,14.15
Dolní Hbity,262 62,49.6667,14.1833
Horní Líšnice,262 63,49.6333,14.1667
Bor,262 72,49.5667,13.9833
Tochovice,262 81,49.6,13.9833
Zalužany,262 84,49.55,14.0833
Drahenice,262 85,49.5167,13.9667
Kosova Hora,262 91,49.65,14.4833
Oboz,262 93,49.7,14.3833
Dobříš,263 01,49.7667,14.1833
Rakovník I,269 01,50.1083,13.7667
Rakovník II,269 02,50.1083,13.7667
Chrášťany,270 01,50.15,13.6667
Kolešovice,270 02,50.1333,13.6167
Svojetín,270 04,50.1833,13.6167
Kounov,270 06,50.2167,13.6667
Lhota pod Džbánem,270 07,50.2167,13.7333
Hředle,270 08,50.1833,13.75
Krupá,270 09,50.1833,13.7333
Tytry,270 21,50.0333,13.7333
Kalubice,270 23,50.05,13.8167
Zbečno,270 24,50.0333,13.9333
Hostokryje,270 31,50.0833,13.6667
Oráčov,270 32,50.1167,13.55
Chotěšov,270 33,50.1167,13.4833
Bělbožice,270 34,50.0167,13.6
Žďáry,270 35,50.0667,13.6667
Lubná,270 36,50.0833,13.7
Skupá,270 41,50.0167,13.7167
Skryje,270 42,49.95,13.7667
Lužná,270 51,50.1333,13.7667
Lišany,270 52,50.15,13.75
Krušovice,270 53,50.1667,13.7667
Bdín,270 54,50.2167,13.8667
Pochvalov,270 55,50.2333,13.8
Vašírov,270 61,50.1333,13.95
Rynholec,270 62,50.1333,13.9167
Lodenice,270 64,50.1833,13.95
Srbeč,270 65,50.2333,13.8833
Pecínov,271 01,50.1333,13.9
České Budějovice 1,370 01,48.9369,14.4131
České Budějovice 3,370 04,48.9224,14.4643
České Budějovice 2,370 05,48.9224,14.4643
Doubravice,370 06,48.9333,14.5167
Heřmaň,370 07,48.9167,14.5
České Budějovice 6,370 08,48.9224,14.4643
Borek,370 10,49.0167,14.5
České Budějovice 2,370 11,49.0167,14.5
České Budějovice 20,370 18,49.0167,14.5
Temelín,373 01,49.2,14.35
Neznašov,373 02,49.2333,14.3833
Koloděje nad Lužnicí,373 03,49.25,14.4167
